name	dataset	caption	audio_path	mel_path	duration
Underwater Water Ambience Pool Filter Constant Gurgle Bubbles 01.wav	adobe	underwater water ambience pool filter constant gurgle bubbles 	adobe/Underwater/Underwater Water Ambience Pool Filter Constant Gurgle Bubbles 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Pool Filter Constant Gurgle Bubbles 01_mel.npy	90.09066666666666
Underwater Water Ambience Slow Bubbles 01.wav	adobe	underwater water ambience slow bubbles 	adobe/Underwater/Underwater Water Ambience Slow Bubbles 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Slow Bubbles 01_mel.npy	90.10133333333332
Underwater Water Ambience Slow Bubbles 02.wav	adobe	underwater water ambience slow bubbles 	adobe/Underwater/Underwater Water Ambience Slow Bubbles 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Slow Bubbles 02_mel.npy	90.10133333333332
Underwater Water Ambience Slow Bubbles 03.wav	adobe	underwater water ambience slow bubbles 	adobe/Underwater/Underwater Water Ambience Slow Bubbles 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Slow Bubbles 03_mel.npy	90.10666666666668
Underwater Water Ambience Slow Bubbles 04.wav	adobe	underwater water ambience slow bubbles 	adobe/Underwater/Underwater Water Ambience Slow Bubbles 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Slow Bubbles 04_mel.npy	90.10133333333332
Underwater Water Ambience Slow Gurgle Bubbles 01.wav	adobe	underwater water ambience slow gurgle bubbles 	adobe/Underwater/Underwater Water Ambience Slow Gurgle Bubbles 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Slow Gurgle Bubbles 01_mel.npy	90.09866666666667
Underwater Water Ambience Soft Movements Gurgle Waves Splashes 01.wav	adobe	underwater water ambience soft movements gurgle waves splashes 	adobe/Underwater/Underwater Water Ambience Soft Movements Gurgle Waves Splashes 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Soft Movements Gurgle Waves Splashes 01_mel.npy	90.12
Underwater Water Ambience Soft Movements Gurgle Waves Splashes 02.wav	adobe	underwater water ambience soft movements gurgle waves splashes 	adobe/Underwater/Underwater Water Ambience Soft Movements Gurgle Waves Splashes 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Soft Movements Gurgle Waves Splashes 02_mel.npy	90.1
Underwater Water Ambience Submarine Vehicle Motor Hum 01.wav	adobe	underwater water ambience submarine vehicle motor hum 	adobe/Underwater/Underwater Water Ambience Submarine Vehicle Motor Hum 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Submarine Vehicle Motor Hum 01_mel.npy	60.06933333333333
Underwater Water Ambience Tank Splashes Interior Perspective 01.wav	adobe	underwater water ambience tank splashes interior perspective 	adobe/Underwater/Underwater Water Ambience Tank Splashes Interior Perspective 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Tank Splashes Interior Perspective 01_mel.npy	90.10666666666668
Underwater Water Ambience Tank Splashes Interior Perspective 02.wav	adobe	underwater water ambience tank splashes interior perspective 	adobe/Underwater/Underwater Water Ambience Tank Splashes Interior Perspective 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Tank Splashes Interior Perspective 02_mel.npy	90.11733333333332
Underwater Water Ambience Tank Splashes Shallow Interior Perspective 01.wav	adobe	underwater water ambience tank splashes shallow interior perspective 	adobe/Underwater/Underwater Water Ambience Tank Splashes Shallow Interior Perspective 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Tank Splashes Shallow Interior Perspective 01_mel.npy	90.12266666666666
Underwater Water Ambience Warble Gurgle 01.wav	adobe	underwater water ambience warble gurgle 	adobe/Underwater/Underwater Water Ambience Warble Gurgle 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Warble Gurgle 01_mel.npy	90.10133333333332
Underwater Water Ambience Water Bubbles Movement 01.wav	adobe	underwater water ambience water bubbles movement 	adobe/Underwater/Underwater Water Ambience Water Bubbles Movement 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Water Bubbles Movement 01_mel.npy	90.112
Underwater Water Ambience Water Bubbles Movement 02.wav	adobe	underwater water ambience water bubbles movement 	adobe/Underwater/Underwater Water Ambience Water Bubbles Movement 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Water Bubbles Movement 02_mel.npy	90.09066666666666
Underwater Water Ambience Water Bubbles Movement Deep Gurgle 01.wav	adobe	underwater water ambience water bubbles movement deep gurgle 	adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Deep Gurgle 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Deep Gurgle 01_mel.npy	90.10133333333332
Underwater Water Ambience Water Bubbles Movement Fast Peaceful 01.wav	adobe	underwater water ambience water bubbles movement fast peaceful 	adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Fast Peaceful 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Fast Peaceful 01_mel.npy	90.10133333333332
Underwater Water Ambience Water Bubbles Movement Gurgle 01.wav	adobe	underwater water ambience water bubbles movement gurgle 	adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Gurgle 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Gurgle 01_mel.npy	90.10133333333332
Underwater Water Ambience Water Bubbles Movement Gurgle 02.wav	adobe	underwater water ambience water bubbles movement gurgle 	adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Gurgle 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Gurgle 02_mel.npy	90.12266666666666
Underwater Water Ambience Water Bubbles Movement Gurgle 03.wav	adobe	underwater water ambience water bubbles movement gurgle 	adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Gurgle 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Gurgle 03_mel.npy	90.09066666666666
Underwater Water Ambience Water Bubbles Movement Peaceful 01.wav	adobe	underwater water ambience water bubbles movement peaceful 	adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Peaceful 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Peaceful 01_mel.npy	90.11733333333332
Underwater Water Ambience Water Bubbles Movement Steady Gurgle 01.wav	adobe	underwater water ambience water bubbles movement steady gurgle 	adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Steady Gurgle 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Ambience Water Bubbles Movement Steady Gurgle 01_mel.npy	90.10133333333332
Underwater Water Balloon Air Release Under Water 03.wav	adobe	underwater water balloon air release under water 	adobe/Underwater/Underwater Water Balloon Air Release Under Water 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Balloon Air Release Under Water 03_mel.npy	14.363041666666666
Underwater Water Flute Under Water 04.wav	adobe	underwater water flute under water 	adobe/Underwater/Underwater Water Flute Under Water 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Flute Under Water 04_mel.npy	4.39
Underwater Water Flute Under Water 05.wav	adobe	underwater water flute under water 	adobe/Underwater/Underwater Water Flute Under Water 05.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Flute Under Water 05_mel.npy	4.7623125
Underwater Water Gargling Under Water 04.wav	adobe	underwater water gargling under water 	adobe/Underwater/Underwater Water Gargling Under Water 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Gargling Under Water 04_mel.npy	6.8085
Underwater Water Hand Clap Under Water 07.wav	adobe	underwater water hand clap under water 	adobe/Underwater/Underwater Water Hand Clap Under Water 07.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Hand Clap Under Water 07_mel.npy	1.9733333333333332
Underwater Water Noise Maker Under Water 01.wav	adobe	underwater water noise maker under water 	adobe/Underwater/Underwater Water Noise Maker Under Water 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Noise Maker Under Water 01_mel.npy	9.906229166666666
Underwater Water Object Movement Splash Gurgle Bubbles 01.wav	adobe	underwater water object movement splash gurgle bubbles 	adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles 01_mel.npy	6.8744375
Underwater Water Object Movement Splash Gurgle Bubbles 02.wav	adobe	underwater water object movement splash gurgle bubbles 	adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles 02_mel.npy	8.238270833333333
Underwater Water Object Movement Splash Gurgle Bubbles 03.wav	adobe	underwater water object movement splash gurgle bubbles 	adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles 03_mel.npy	3.42
Underwater Water Object Movement Splash Gurgle Bubbles Constant Movement 01.wav	adobe	underwater water object movement splash gurgle bubbles constant movement 	adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles Constant Movement 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles Constant Movement 01_mel.npy	90.11322916666668
Underwater Water Object Movement Splash Gurgle Bubbles Footsteps Shallow 01.wav	adobe	underwater water object movement splash gurgle bubbles footsteps shallow 	adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles Footsteps Shallow 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles Footsteps Shallow 01_mel.npy	13.8215625
Underwater Water Object Movement Splash Gurgle Bubbles Long 01.wav	adobe	underwater water object movement splash gurgle bubbles long 	adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles Long 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles Long 01_mel.npy	15.361270833333334
Underwater Water Object Movement Splash Gurgle Bubbles Wave Against Boat 01.wav	adobe	underwater water object movement splash gurgle bubbles wave against boat 	adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles Wave Against Boat 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles Wave Against Boat 01_mel.npy	9.5085
Underwater Water Object Movement Splash Gurgle Bubbles Wave Against Boat 02.wav	adobe	underwater water object movement splash gurgle bubbles wave against boat 	adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles Wave Against Boat 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Object Movement Splash Gurgle Bubbles Wave Against Boat 02_mel.npy	8.429854166666667
Underwater Water Object Sink Splash Gurgle Bubbles 01.wav	adobe	underwater water object sink splash gurgle bubbles 	adobe/Underwater/Underwater Water Object Sink Splash Gurgle Bubbles 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Object Sink Splash Gurgle Bubbles 01_mel.npy	15.572145833333334
Underwater Water Object Sink Splash Gurgle Bubbles 02.wav	adobe	underwater water object sink splash gurgle bubbles 	adobe/Underwater/Underwater Water Object Sink Splash Gurgle Bubbles 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Object Sink Splash Gurgle Bubbles 02_mel.npy	9.447145833333334
Underwater Water Object Sink Submerge Bubbles Gurgle 01.wav	adobe	underwater water object sink submerge bubbles gurgle 	adobe/Underwater/Underwater Water Object Sink Submerge Bubbles Gurgle 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Object Sink Submerge Bubbles Gurgle 01_mel.npy	10.841208333333332
Underwater Water Object Sink Submerge Bubbles Gurgle 02.wav	adobe	underwater water object sink submerge bubbles gurgle 	adobe/Underwater/Underwater Water Object Sink Submerge Bubbles Gurgle 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Object Sink Submerge Bubbles Gurgle 02_mel.npy	15.658666666666669
Underwater Water Object Sink Submerge Bubbles Gurgle 03.wav	adobe	underwater water object sink submerge bubbles gurgle 	adobe/Underwater/Underwater Water Object Sink Submerge Bubbles Gurgle 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Object Sink Submerge Bubbles Gurgle 03_mel.npy	20.200416666666666
Underwater Water Pipe Perspective Water Tank Gurgle 01.wav	adobe	underwater water pipe perspective water tank gurgle 	adobe/Underwater/Underwater Water Pipe Perspective Water Tank Gurgle 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Pipe Perspective Water Tank Gurgle 01_mel.npy	16.213333333333335
Underwater Water Shark Attack Splash Thrashing 01.wav	adobe	underwater water shark attack splash thrashing 	adobe/Underwater/Underwater Water Shark Attack Splash Thrashing 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Shark Attack Splash Thrashing 01_mel.npy	30.037333333333333
Underwater Water Shark Attack Splash Thrashing 02.wav	adobe	underwater water shark attack splash thrashing 	adobe/Underwater/Underwater Water Shark Attack Splash Thrashing 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Shark Attack Splash Thrashing 02_mel.npy	22.101333333333333
Underwater Water Shark Attack Splash Thrashing 03.wav	adobe	underwater water shark attack splash thrashing 	adobe/Underwater/Underwater Water Shark Attack Splash Thrashing 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Shark Attack Splash Thrashing 03_mel.npy	13.888
Underwater Water Splash Dive Movement 01.wav	adobe	underwater water splash dive movement 	adobe/Underwater/Underwater Water Splash Dive Movement 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Dive Movement 01_mel.npy	3.607541666666666
Underwater Water Splash Dive Movement 02.wav	adobe	underwater water splash dive movement 	adobe/Underwater/Underwater Water Splash Dive Movement 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Dive Movement 02_mel.npy	3.6463125
Underwater Water Splash Dive SCUBA 01.wav	adobe	underwater water splash dive scuba 	adobe/Underwater/Underwater Water Splash Dive SCUBA 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Dive SCUBA 01_mel.npy	8.249645833333334
Underwater Water Splash Dive SCUBA 02.wav	adobe	underwater water splash dive scuba 	adobe/Underwater/Underwater Water Splash Dive SCUBA 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Dive SCUBA 02_mel.npy	6.4408125
Underwater Water Splash Dive SCUBA 03.wav	adobe	underwater water splash dive scuba 	adobe/Underwater/Underwater Water Splash Dive SCUBA 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Dive SCUBA 03_mel.npy	5.637895833333333
Underwater Water Splash Dive SCUBA 04.wav	adobe	underwater water splash dive scuba 	adobe/Underwater/Underwater Water Splash Dive SCUBA 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Dive SCUBA 04_mel.npy	9.541
Underwater Water Splash Dive Swim Away SCUBA 01.wav	adobe	underwater water splash dive swim away scuba 	adobe/Underwater/Underwater Water Splash Dive Swim Away SCUBA 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Dive Swim Away SCUBA 01_mel.npy	15.104479166666666
Underwater Water Splash Gurgle Bubbles 01.wav	adobe	underwater water splash gurgle bubbles 	adobe/Underwater/Underwater Water Splash Gurgle Bubbles 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Gurgle Bubbles 01_mel.npy	10.644833333333333
Underwater Water Splash Gurgle Bubbles 02.wav	adobe	underwater water splash gurgle bubbles 	adobe/Underwater/Underwater Water Splash Gurgle Bubbles 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Gurgle Bubbles 02_mel.npy	4.433583333333333
Underwater Water Splash Gurgle Bubbles 03.wav	adobe	underwater water splash gurgle bubbles 	adobe/Underwater/Underwater Water Splash Gurgle Bubbles 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Gurgle Bubbles 03_mel.npy	4.998
Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA 01.wav	adobe	underwater water splash gurgle bubbles air valve movement scuba 	adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA 01_mel.npy	5.7345625
Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA 02.wav	adobe	underwater water splash gurgle bubbles air valve movement scuba 	adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA 02_mel.npy	4.696
Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA Close Perspective 01.wav	adobe	underwater water splash gurgle bubbles air valve movement scuba close perspective 	adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA Close Perspective 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA Close Perspective 01_mel.npy	2.91525
Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA Close Perspective 02.wav	adobe	underwater water splash gurgle bubbles air valve movement scuba close perspective 	adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA Close Perspective 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA Close Perspective 02_mel.npy	3.4451666666666667
Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA Close Perspective 03.wav	adobe	underwater water splash gurgle bubbles air valve movement scuba close perspective 	adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA Close Perspective 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve Movement SCUBA Close Perspective 03_mel.npy	14.5
Underwater Water Splash Gurgle Bubbles Air Valve SCUBA 01.wav	adobe	underwater water splash gurgle bubbles air valve scuba 	adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve SCUBA 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve SCUBA 01_mel.npy	5.111395833333333
Underwater Water Splash Gurgle Bubbles Air Valve SCUBA 02.wav	adobe	underwater water splash gurgle bubbles air valve scuba 	adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve SCUBA 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve SCUBA 02_mel.npy	3.849
Underwater Water Splash Gurgle Bubbles Air Valve SCUBA 03.wav	adobe	underwater water splash gurgle bubbles air valve scuba 	adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve SCUBA 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Gurgle Bubbles Air Valve SCUBA 03_mel.npy	2.4785625
Underwater Water Splash Movement Gurgle 01.wav	adobe	underwater water splash movement gurgle 	adobe/Underwater/Underwater Water Splash Movement Gurgle 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Movement Gurgle 01_mel.npy	3.4558125
Underwater Water Splash Movement Gurgle 02.wav	adobe	underwater water splash movement gurgle 	adobe/Underwater/Underwater Water Splash Movement Gurgle 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Movement Gurgle 02_mel.npy	2.02875
Underwater Water Splash Ocean Waves Surf 01.wav	adobe	underwater water splash ocean waves surf 	adobe/Underwater/Underwater Water Splash Ocean Waves Surf 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Ocean Waves Surf 01_mel.npy	90.11125
Underwater Water Splash Ocean Waves Surf Heavy 01.wav	adobe	underwater water splash ocean waves surf heavy 	adobe/Underwater/Underwater Water Splash Ocean Waves Surf Heavy 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Ocean Waves Surf Heavy 01_mel.npy	90.09075
Underwater Water Splash Swim Movement 01.wav	adobe	underwater water splash swim movement 	adobe/Underwater/Underwater Water Splash Swim Movement 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Swim Movement 01_mel.npy	15.895291666666669
Underwater Water Splash Swim Movement 02.wav	adobe	underwater water splash swim movement 	adobe/Underwater/Underwater Water Splash Swim Movement 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Swim Movement 02_mel.npy	17.494770833333334
Underwater Water Splash Swim Movement Olympic Swimmers Lanes Pool 01.wav	adobe	underwater water splash swim movement olympic swimmers lanes pool 	adobe/Underwater/Underwater Water Splash Swim Movement Olympic Swimmers Lanes Pool 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Underwater/Underwater Water Splash Swim Movement Olympic Swimmers Lanes Pool 01_mel.npy	37.2351875
Ambience World War II Battlefield 01.wav	adobe	ambience world war ii battlefield 	adobe/Weapons/Ambience World War II Battlefield 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Ambience World War II Battlefield 01_mel.npy	90.104
Armor Hit 01.wav	adobe	armor hit 	adobe/Weapons/Armor Hit 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Armor Hit 01_mel.npy	0.5808333333333333
Armor Hit 03.wav	adobe	armor hit 	adobe/Weapons/Armor Hit 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Armor Hit 03_mel.npy	0.5057708333333333
Axe Drop 01.wav	adobe	axe drop 	adobe/Weapons/Axe Drop 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Axe Drop 01_mel.npy	1.096666666666667
Axe Hit 01.wav	adobe	axe hit 	adobe/Weapons/Axe Hit 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Axe Hit 01_mel.npy	0.8130625
Axe Miners Pick Into Rock Break Rock 01.wav	adobe	axe miners pick into rock break rock 	adobe/Weapons/Axe Miners Pick Into Rock Break Rock 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Axe Miners Pick Into Rock Break Rock 01_mel.npy	1.008
Bow Cross Bow 01.wav	adobe	bow cross bow 	adobe/Weapons/Bow Cross Bow 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bow Cross Bow 01_mel.npy	0.628
Bow Recoil Elastic 01.wav	adobe	bow recoil elastic 	adobe/Weapons/Bow Recoil Elastic 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bow Recoil Elastic 01_mel.npy	1.3852708333333332
Bow Recoil Elastic 02.wav	adobe	bow recoil elastic 	adobe/Weapons/Bow Recoil Elastic 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bow Recoil Elastic 02_mel.npy	0.7303125
Bow Recoil Elastic 03.wav	adobe	bow recoil elastic 	adobe/Weapons/Bow Recoil Elastic 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bow Recoil Elastic 03_mel.npy	0.8881666666666667
Bow Snap 01.wav	adobe	bow snap 	adobe/Weapons/Bow Snap 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bow Snap 01_mel.npy	1.0040833333333334
Broad Sword Drop On Stone 01.wav	adobe	broad sword drop on stone 	adobe/Weapons/Broad Sword Drop On Stone 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Broad Sword Drop On Stone 01_mel.npy	0.685
Broad Sword Fall On Stone 01.wav	adobe	broad sword fall on stone 	adobe/Weapons/Broad Sword Fall On Stone 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Broad Sword Fall On Stone 01_mel.npy	0.64775
Broad Sword Hit Metal Dull 01.wav	adobe	broad sword hit metal dull 	adobe/Weapons/Broad Sword Hit Metal Dull 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Broad Sword Hit Metal Dull 01_mel.npy	0.7032083333333333
Broad Sword Hit Metal Tink 01.wav	adobe	broad sword hit metal tink 	adobe/Weapons/Broad Sword Hit Metal Tink 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Broad Sword Hit Metal Tink 01_mel.npy	0.7852083333333333
Broad Sword Hit Stone 01.wav	adobe	broad sword hit stone 	adobe/Weapons/Broad Sword Hit Stone 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Broad Sword Hit Stone 01_mel.npy	0.5559166666666666
Broad Sword Pick Up From Stone Floor 01.wav	adobe	broad sword pick up from stone floor 	adobe/Weapons/Broad Sword Pick Up From Stone Floor 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Broad Sword Pick Up From Stone Floor 01_mel.npy	1.4431458333333331
Broad Sword Pick Up From Stone Floor 02.wav	adobe	broad sword pick up from stone floor 	adobe/Weapons/Broad Sword Pick Up From Stone Floor 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Broad Sword Pick Up From Stone Floor 02_mel.npy	1.2935833333333333
Broad Sword Place On Concrete 02.wav	adobe	broad sword place on concrete 	adobe/Weapons/Broad Sword Place On Concrete 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Broad Sword Place On Concrete 02_mel.npy	0.8376041666666667
Broad Sword Place On Stone 01.wav	adobe	broad sword place on stone 	adobe/Weapons/Broad Sword Place On Stone 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Broad Sword Place On Stone 01_mel.npy	1.218125
